Title,Genre
Desperately Seeking Susan,Crime
Virus,Horror
Virus,Action
Virus,Science Fiction
Zombie Ass: Toilet of the Dead,Comedy
Zombie Ass: Toilet of the Dead,Horror
Urusei Yatsura: Beautiful Dreamer,Animation
Urusei Yatsura: Beautiful Dreamer,Comedy
Urusei Yatsura: Beautiful Dreamer,Romance
Urusei Yatsura: Beautiful Dreamer,Science Fiction
Ball Red Daughter-in-law,Drama
Space Chimps,Animation
Space Chimps,Family
Space Chimps,Adventure
Space Chimps,Comedy
Space Chimps,Science Fiction
Mother's Friend 2,Romance
Snow White: A Tale of Terror,Fantasy
Snow White: A Tale of Terror,Horror
Legend of the Fist: The Return of Chen Zhen,Drama
Legend of the Fist: The Return of Chen Zhen,Action
Legend of the Fist: The Return of Chen Zhen,History
Legend of the Fist: The Return of Chen Zhen,Thriller
Kundo: Age of the Rampant,Action
Kundo: Age of the Rampant,Drama
3 Ninjas,Family
3 Ninjas,Action
3 Ninjas,Adventure
3 Ninjas,Comedy
Kidnapping Mr. Heineken,Drama
Kidnapping Mr. Heineken,Action
Kidnapping Mr. Heineken,Crime
Kidnapping Mr. Heineken,Thriller
Kidnapping Mr. Heineken,Mystery
House,Comedy
House,Horror
House,Fantasy
Message in a Bottle,Romance
Message in a Bottle,Drama
The Party,Drama
The Party,Romance
The Party,Comedy
Transformers: Dark of the Moon,Action
Transformers: Dark of the Moon,Science Fiction
Transformers: Dark of the Moon,Adventure
The Beautiful Person,Drama
The Beautiful Person,Comedy
Help!,Comedy
Help!,Music
Help!,Adventure
Viva La Vida,Drama
Viva La Vida,Romance
Viva La Vida,Family
A Single Man,Drama
A Single Man,Romance
Rags,TV Movie
Rags,Comedy
Rags,Drama
Rags,Music
Airheads,Comedy
Airheads,Crime
Airheads,Music
Ratchet & Clank,Action
Ratchet & Clank,Adventure
Ratchet & Clank,Animation
Ratchet & Clank,Family
Family Game,Thriller
Family Game,Drama
Tai Chi Zero,Action
Tai Chi Zero,Drama
Love Exposure,Action
Love Exposure,Comedy
Love Exposure,Drama
Love Exposure,Romance
The Getaway,Action
The Getaway,Crime
The Getaway,Mystery
The Getaway,Thriller
Digimon: The Movie,Fantasy
Digimon: The Movie,Animation
Digimon: The Movie,Science Fiction
Digimon: The Movie,Family
The Draughtsman's Contract,Comedy
The Draughtsman's Contract,Mystery
The Draughtsman's Contract,History
The American Friend,Drama
The American Friend,Thriller
Lucky Trouble,Romance
Lucky Trouble,Comedy
Spontaneous,Comedy
Spontaneous,Horror
5 Flights Up,Drama
The Dark Crystal,Adventure
The Dark Crystal,Family
The Dark Crystal,Fantasy
Altered States,Horror
Altered States,Science Fiction
Altered States,Thriller
House of Wax,Horror
House of Wax,Crime
The Cabbage Soup,Comedy
The Cabbage Soup,Science Fiction
Animal Farm,Family
Animal Farm,Drama
Animal Farm,Comedy
Metro,Action
Metro,Thriller
One Million Years B.C.,Adventure
One Million Years B.C.,Fantasy
Black Lotus,Action
Black Lotus,Crime
Black Lotus,Mystery
Black Lotus,Thriller
Forbidden Games,Drama
Safety Last!,Comedy
Safety Last!,Romance
Safety Last!,Thriller
El Cid,Action
El Cid,Drama
El Cid,History
El Cid,Romance
El Cid,War
Angels of Sex,Romance
Angels of Sex,Drama
The Legend of La Llorona,Horror
The Legend of La Llorona,Thriller
The Wild Geese,Action
"Salò, or the 120 Days of Sodom",Drama
"Salò, or the 120 Days of Sodom",Horror
A Close Shave,Family
A Close Shave,Animation
A Close Shave,Comedy
The Student,Drama
Waterloo Bridge,Drama
Waterloo Bridge,Romance
Waterloo Bridge,War
Universal Soldier II: Brothers in Arms,Action
Universal Soldier II: Brothers in Arms,Science Fiction
Freeheld,Romance
Freeheld,Drama
Superchondriac,Comedy
Le Divorce,Drama
Le Divorce,Romance
Le Divorce,Comedy
Afterlife of the Party,Fantasy
Afterlife of the Party,Comedy
Afterlife of the Party,Drama
Battle of Jangsari,Drama
Battle of Jangsari,History
Battle of Jangsari,War
The Young Messiah,Drama
Barbarians,Thriller
Barbarians,Horror
The Servant,Romance
The Servant,Drama
The Servant,History
The Servant,Comedy
Kal Ho Naa Ho,Comedy
Kal Ho Naa Ho,Drama
Kal Ho Naa Ho,Romance
The White Ribbon,Drama
The White Ribbon,Mystery
Paris When It Sizzles,Romance
Paris When It Sizzles,Comedy
Battle Royale II: Requiem,Action
Battle Royale II: Requiem,Thriller
"New York, New York",Drama
"New York, New York",Music
"New York, New York",Romance
Changing Lanes,Thriller
Changing Lanes,Action
Changing Lanes,Drama
Newsies,Drama
Newsies,Music
Newsies,History
Newsies,Family
The Green Butchers,Comedy
Manderlay,Drama
Great White,Horror
Great White,Thriller
Eye of the Needle,Drama
Eye of the Needle,Thriller
Free Solo,Documentary
Free Solo,Adventure
Stand Up Guys,Thriller
Stand Up Guys,Comedy
Stand Up Guys,Action
Lion of the Desert,History
Lion of the Desert,War
Lion of the Desert,Drama
A Dirty Carnival,Crime
A Dirty Carnival,Drama
A Dirty Carnival,Action
Brooklyn's Finest,Crime
Brooklyn's Finest,Drama
Brooklyn's Finest,Thriller
Vanishing Point,Action
Vanishing Point,Crime
Vanishing Point,Drama
Harriet the Spy,Comedy
Harriet the Spy,Drama
Harriet the Spy,Family
A Serious Man,Comedy
A Serious Man,Drama
Caliber 9,Crime
Caliber 9,Thriller
Caliber 9,Action
A Girl at My Door,Drama
Cow Belles,Comedy
Cow Belles,Family
Cow Belles,TV Movie
Fighter,Action
Fighter,Adventure
Fighter,Thriller
About Last Night,Comedy
About Last Night,Romance
Breaker Morant,Drama
Breaker Morant,History
Breaker Morant,War
Cyrano de Bergerac,Drama
Cyrano de Bergerac,Comedy
Cyrano de Bergerac,History
Cyrano de Bergerac,Romance
The Last Repair Shop,Documentary
The Last Repair Shop,Music
El correo,Thriller
El correo,Comedy
The Marine 4: Moving Target,Action
Little,Comedy
Little,Fantasy
Little,Romance
Sleepless,Action
Sleepless,Crime
Sleepless,Thriller
Welcome to the Punch,Action
Welcome to the Punch,Adventure
Welcome to the Punch,Crime
Zulu,Action
Zulu,Drama
Zulu,History
Zulu,War
Kick the Cock,Comedy
It's Kind of a Funny Story,Comedy
It's Kind of a Funny Story,Drama
Red Beard,Drama
The Replacement Killers,Action
The Replacement Killers,Crime
The Replacement Killers,Thriller
Samurai Rebellion,Drama
Samurai Rebellion,History
Samurai Rebellion,Action
Halftime,Documentary
Halftime,Music
Morning Moon Is Cruel,Drama
Guess Who,Comedy
Guess Who,Romance
"Oh, Ramona!",Comedy
"Oh, Ramona!",Romance
Warlock: The Armageddon,Fantasy
Warlock: The Armageddon,Horror
Warlock: The Armageddon,Science Fiction
Warlock: The Armageddon,Action
Belleville Cop,Comedy
Belleville Cop,Crime
Escape from Planet Earth,Animation
Escape from Planet Earth,Comedy
Escape from Planet Earth,Adventure
Escape from Planet Earth,Family
Escape from Planet Earth,Science Fiction
Invader Zim: Enter the Florpus,Family
Invader Zim: Enter the Florpus,Animation
Invader Zim: Enter the Florpus,Comedy
Invader Zim: Enter the Florpus,Science Fiction
Invader Zim: Enter the Florpus,TV Movie
The Contractor,Action
The Contractor,Adventure
The Contractor,Drama
The Contractor,Thriller
Topaz,Drama
Topaz,Thriller
The Glass Castle,Drama
Cabin Fever 2: Spring Fever,Horror
Wag the Dog,Comedy
Wag the Dog,Drama
Edge of Darkness,Crime
Edge of Darkness,Drama
Edge of Darkness,Mystery
Edge of Darkness,Thriller
Tini: The New Life of Violetta,Comedy
Tini: The New Life of Violetta,Drama
Tini: The New Life of Violetta,Music
Thanks for Everything,Comedy
Thanks for Everything,Drama
Thanks for Everything,Crime
Bad Ass,Action
Bad Ass,Drama
Tea with Mussolini,Comedy
Tea with Mussolini,Drama
Tea with Mussolini,War
Killing Gunther,Action
Killing Gunther,Comedy
Mean Streets,Drama
Mean Streets,Crime
The Green Ray,Drama
The Green Ray,Romance
Trail of Ashes,Mystery
Trail of Ashes,Fantasy
Boon,Action
Boon,Crime
Boon,Thriller
Boon,Drama
Boon,Mystery
Kill the Messenger,Crime
Kill the Messenger,Drama
Kill the Messenger,Mystery
Kill the Messenger,Thriller
The Discreet Charm of the Bourgeoisie,Comedy
The Heart Is Deceitful Above All Things,Drama
King Kong vs. Godzilla,Action
King Kong vs. Godzilla,Science Fiction
King Kong vs. Godzilla,Horror
Marvel Studios: Assembling a Universe,Documentary
Marvel Studios: Assembling a Universe,TV Movie
Election,Comedy
Election,Romance
Election,Drama
Election,Mystery
Life After Beth,Romance
Life After Beth,Comedy
Life After Beth,Horror
City by the Sea,Crime
City by the Sea,Drama
City by the Sea,Mystery
Harlem Nights,Comedy
Harlem Nights,Crime
Harlem Nights,Drama
Employee of the Month,Comedy
Employee of the Month,Romance
Reign of the Supermen,Science Fiction
Reign of the Supermen,Animation
Reign of the Supermen,Action
Doraemon: Nobita and the Robot Kingdom,Animation
Doraemon: Nobita and the Robot Kingdom,Adventure
Doraemon: Nobita and the Robot Kingdom,Fantasy
Doraemon: Nobita and the Robot Kingdom,Science Fiction
Doraemon: Nobita and the Robot Kingdom,Family
Chances Are,Fantasy
Chances Are,Comedy
Chances Are,Romance
The Great Outdoors,Comedy
America: The Motion Picture,Animation
America: The Motion Picture,Action
America: The Motion Picture,Comedy
Malcolm & Marie,Drama
Malcolm & Marie,Romance
Jagged Edge,Thriller
The Fan,Thriller
The Fan,Action
The Fan,Drama
My Girlfriend 2,Romance
Alien Outpost,Thriller
Alien Outpost,Action
Alien Outpost,Science Fiction
The Boat That Rocked,Drama
The Boat That Rocked,Comedy
Cube,Thriller
Cube,Mystery
Cube,Science Fiction
Submission,Drama
Mighty Morphin Power Rangers: The Movie,Action
Mighty Morphin Power Rangers: The Movie,Adventure
Mighty Morphin Power Rangers: The Movie,Science Fiction
Mighty Morphin Power Rangers: The Movie,Fantasy
The Ballad of Cable Hogue,Comedy
The Ballad of Cable Hogue,Western
The Ballad of Cable Hogue,Action
The Old Man and the Sea,Adventure
The Old Man and the Sea,Drama
Circle,Science Fiction
Circle,Mystery
Circle,Drama
Circle,Thriller
Circle,Horror
Headshot,Action
Headshot,Thriller
Headshot,Crime
Coffee & Kareem,Comedy
Coffee & Kareem,Action
Coffee & Kareem,Crime
Inside,Horror
"Rome, Open City",Drama
"Rome, Open City",History
"Rome, Open City",War
Mad Heidi,Action
Mad Heidi,Adventure
Mad Heidi,Comedy
Mad Heidi,Fantasy
Mad Heidi,Horror
Making of The Last of Us,Documentary
The Children of Huang Shi,Drama
The Children of Huang Shi,War
Family Guy Presents: Stewie Griffin: The Untold Story,Action
Family Guy Presents: Stewie Griffin: The Untold Story,Adventure
Family Guy Presents: Stewie Griffin: The Untold Story,Animation
Family Guy Presents: Stewie Griffin: The Untold Story,Comedy
The Land Before Time VII: The Stone of Cold Fire,Adventure
The Land Before Time VII: The Stone of Cold Fire,Animation
The Land Before Time VII: The Stone of Cold Fire,Drama
The Land Before Time VII: The Stone of Cold Fire,Family
Rock Star,Music
Rock Star,Drama
Rock Star,Comedy
Keeping Mum,Comedy
One Hour Photo,Drama
One Hour Photo,Thriller
A Grand Day Out,Animation
A Grand Day Out,Comedy
A Grand Day Out,Family
A Grand Day Out,Science Fiction
Made in Italy,Comedy
Made in Italy,Drama
Animal Crackers,Comedy
Animal Crackers,Animation
Animal Crackers,Adventure
Last Moment of Clarity,Drama
Last Moment of Clarity,Mystery
Last Moment of Clarity,Thriller
Star Trek III: The Search for Spock,Science Fiction
Star Trek III: The Search for Spock,Action
Star Trek III: The Search for Spock,Adventure
Star Trek III: The Search for Spock,Thriller
Dinner for Schmucks,Comedy
The Man Who Knew Too Much,Thriller
The Man Who Knew Too Much,Mystery
The Happytime Murders,Action
The Happytime Murders,Comedy
The Happytime Murders,Crime
Premature,Comedy
November,Crime
November,Drama
November,Thriller
A Vigilante,Thriller
A Vigilante,Drama
Influencer,Thriller
Influencer,Mystery
Influencer,Horror
Land,Drama
Black Warrant,Action
Black Warrant,Mystery
Black Warrant,Thriller
A Turtle's Tale 2: Sammy's Escape from Paradise,Adventure
A Turtle's Tale 2: Sammy's Escape from Paradise,Animation
Madly Madagascar,Animation
Madly Madagascar,Comedy
Madly Madagascar,Family
Hellraiser: Revelations,Horror
The Servant,Drama
Wild at Heart,Crime
Wild at Heart,Thriller
Wild at Heart,Romance
Who'll Stop the Rain,Drama
The Taming of the Shrew,Comedy
The Taming of the Shrew,Romance
Remo Williams: The Adventure Begins,Comedy
Remo Williams: The Adventure Begins,Action
Remo Williams: The Adventure Begins,Adventure
Feast of Love,Romance
Feast of Love,Drama
Encounter,Science Fiction
Encounter,Mystery
Encounter,Thriller
Encounter,Drama
Madea's Witness Protection,Drama
Madea's Witness Protection,Comedy
Madea's Witness Protection,Crime
Godzilla vs. Biollante,Action
Godzilla vs. Biollante,Science Fiction
Godzilla vs. Biollante,Thriller
Godzilla vs. Biollante,Horror
Pink Floyd: The Wall,Music
Pink Floyd: The Wall,Drama
Giant Little Ones,Drama
Celestine,Comedy
Incoming,Action
Incoming,Science Fiction
Incoming,Thriller
The Player,Mystery
The Player,Drama
The Player,Comedy
The Player,Crime
Nightwatch,Horror
Nightwatch,Thriller
The Choice,Drama
The Choice,Romance
A Wrinkle in Time,Adventure
A Wrinkle in Time,Science Fiction
A Wrinkle in Time,Family
A Wrinkle in Time,Fantasy
Shiri,Action
Shiri,Adventure
Shiri,Drama
Shiri,Thriller
Into the Forest,Drama
Into the Forest,Science Fiction
Abraham Lincoln vs. Zombies,Horror
Abraham Lincoln vs. Zombies,Action
Abraham Lincoln vs. Zombies,Thriller
When You Finish Saving the World,Drama
When You Finish Saving the World,Comedy
Invaders from Mars,Science Fiction
Invaders from Mars,Horror
Come Play,Horror
Come Play,Mystery
Come Play,Thriller
Wild Rose,Music
Wild Rose,Comedy
Wild Rose,Drama
Black Angel,Drama
Black Angel,Romance
Black Angel,Thriller
Section 8,Action
Section 8,Thriller
Beyond Infinity: Buzz and the Journey to Lightyear,Documentary
Lost Girls,Drama
Lost Girls,Mystery
Lost Girls,Thriller
Lost Girls,History
Unfriended,Horror
Unfriended,Mystery
Unfriended,Thriller
In the Cut,Drama
In the Cut,Mystery
In the Cut,Thriller
The Experiment,Thriller
The Experiment,Drama
Inside Job,Documentary
Inside Job,Crime
Just Visiting,Comedy
Just Visiting,Fantasy
Just Visiting,Science Fiction
Omen IV: The Awakening,Horror
Omen IV: The Awakening,Mystery
Omen IV: The Awakening,Thriller
Omen IV: The Awakening,TV Movie
Cat on a Hot Tin Roof,Drama
Do You Believe?,Drama
Kites,Drama
Kites,Action
Kites,Romance
Memphis Belle,Drama
Memphis Belle,War
Memphis Belle,Action
Tokyo Sonata,Drama
BloodRayne 2: Deliverance,Action
BloodRayne 2: Deliverance,Horror
BloodRayne 2: Deliverance,Western
Sharknado 5: Global Swarming,Action
Sharknado 5: Global Swarming,Comedy
Sharknado 5: Global Swarming,Science Fiction
Sharknado 5: Global Swarming,TV Movie
Sharknado 5: Global Swarming,Horror
Imagine That,Comedy
Imagine That,Family
The Ruins,Horror
BLAME!,Action
BLAME!,Drama
BLAME!,Science Fiction
BLAME!,Animation
White Fang 2: Myth of the White Wolf,Adventure
White Fang 2: Myth of the White Wolf,Family
The Sand,Horror
The Sand,Science Fiction
The Sand,Comedy
Transformers,Adventure
Transformers,Science Fiction
Transformers,Action
The Miseducation of Cameron Post,Drama
Nothing to Declare,Comedy
Holy Motors,Drama
Holy Motors,Fantasy
Men Behind the Sun,War
Men Behind the Sun,History
Men Behind the Sun,Horror
4x4,Thriller
Apartment 1303 3D,Horror
Baby Boy,Crime
Baby Boy,Drama
Baby Boy,Romance
Baby Boy,Thriller
The Young Girls of Rochefort,Romance
The Young Girls of Rochefort,Comedy
The Young Girls of Rochefort,Drama
Madam,Romance
Madam,Drama
Mortal,Action
Mortal,Fantasy
Mortal,Thriller
The Good German,Drama
The Good German,War
The Good German,Thriller
The Good German,Mystery
Innocent Blood,Comedy
Innocent Blood,Horror
Innocent Blood,Thriller
Innocent Blood,Crime
Stormbreaker,Adventure
Stormbreaker,Action
Stormbreaker,Family
Mac and Me,Family
Mac and Me,Fantasy
Mac and Me,Science Fiction
Mac and Me,Adventure
That Touch of Mink,Comedy
That Touch of Mink,Romance
The Big Country,Drama
The Big Country,Western
The Big Country,Romance
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,Action
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,Animation
Three Steps Over Heaven,Drama
Three Steps Over Heaven,Romance
Café Society,Comedy
Café Society,Drama
Café Society,Romance
Jane Eyre,Drama
Jane Eyre,Romance
Manhattan Night,Drama
Manhattan Night,Mystery
Manhattan Night,Thriller
New World,Thriller
New World,Crime
New World,Drama
Post Grad,Comedy
Post Grad,Drama
Christmas Inheritance,Romance
Christmas Inheritance,Comedy
Can You Ever Forgive Me?,Drama
Can You Ever Forgive Me?,Crime
Can You Ever Forgive Me?,Comedy
...And Justice for All,Drama
The Spacewalker,Adventure
The Spacewalker,Drama
The Spacewalker,History
The Spacewalker,Thriller
Sniper 3,Drama
Sniper 3,Action
Sniper 3,Thriller
Agent Cody Banks 2: Destination London,Comedy
Agent Cody Banks 2: Destination London,Action
Agent Cody Banks 2: Destination London,Adventure
Agent Cody Banks 2: Destination London,Family
Agent Cody Banks 2: Destination London,Romance
Whatever Works,Comedy
Whatever Works,Romance
Ghost Dad,Comedy
Ghost Dad,Family
Ghost Dad,Fantasy
Mermaids,Comedy
Mermaids,Drama
Mermaids,Romance
Kite,Animation
Kite,Crime
Kite,Action
Kite,Thriller
The Tinder Swindler,Documentary
The Tinder Swindler,Crime
The Little Vampire,Family
The Little Vampire,Adventure
The Little Vampire,Comedy
The Little Vampire,Fantasy
Blood: The Last Vampire,Action
Blood: The Last Vampire,Adventure
